id,class,mass,fall,year,lat,long,Elevation
21278.0,LL5,3.7,Found,1997.0,-84.0,168.0,
21279.0,LL5,3.1,Found,1997.0,-84.0,168.0,
21280.0,LL5,1.3,Found,1997.0,-84.0,168.0,
21281.0,LL5,4.1,Found,1997.0,-84.0,168.0,
21282.0,LL5,12.9,Found,1997.0,-84.0,168.0,
21283.0,LL5,19.8,Found,1997.0,-84.0,168.0,
21284.0,LL5,19.8,Found,1997.0,-84.0,168.0,
21285.0,LL5,3.8,Found,1997.0,-84.0,168.0,
21286.0,L5,1.4,Found,1997.0,-84.0,168.0,
21287.0,LL5,1.4,Found,1997.0,-84.0,168.0,
21288.0,L5,2.5,Found,1997.0,-84.0,168.0,
21289.0,LL5,1.7,Found,1997.0,-84.0,168.0,
21290.0,LL5,7.1,Found,1997.0,-84.0,168.0,
21291.0,LL5,7.1,Found,1997.0,-84.0,168.0,
21292.0,LL5,0.9,Found,1997.0,-84.0,168.0,
21293.0,LL5,37.6,Found,1997.0,-84.0,168.0,
21294.0,LL5,182.4,Found,1997.0,-84.0,168.0,
21296.0,H5,68.0,Found,1997.0,-84.0,168.0,
21297.0,LL5,31.9,Found,1997.0,-84.0,168.0,
21298.0,LL5,65.0,Found,1997.0,-84.0,168.0,
21299.0,H6,26.7,Found,1997.0,-84.0,168.0,
21300.0,H6,16.7,Found,1997.0,-84.0,168.0,
21301.0,LL5,14.7,Found,1997.0,-84.0,168.0,
21302.0,LL5,13.8,Found,1997.0,-84.0,168.0,
21303.0,H6,115.8,Found,1997.0,-84.0,168.0,
21304.0,LL5,82.9,Found,1997.0,-84.0,168.0,
21305.0,L5,46.9,Found,1997.0,-84.0,168.0,
21306.0,LL5,121.1,Found,1997.0,-84.0,168.0,
21307.0,LL5,38.9,Found,1997.0,-84.0,168.0,
21308.0,H6,8.7,Found,1997.0,-84.0,168.0,
21309.0,LL5,44.3,Found,1997.0,-84.0,168.0,
21310.0,LL5,15.3,Found,1997.0,-84.0,168.0,
21311.0,LL6,8.5,Found,1997.0,-84.0,168.0,
21312.0,LL5,13.6,Found,1997.0,-84.0,168.0,
21313.0,LL5,1.8,Found,1997.0,-84.0,168.0,
21314.0,LL5,27.4,Found,1997.0,-84.0,168.0,
21315.0,LL5,3.4,Found,1997.0,-84.0,168.0,
21316.0,L6,19.6,Found,1997.0,-84.0,168.0,
21317.0,LL5,20.5,Found,1997.0,-84.0,168.0,
21318.0,LL5,20.5,Found,1997.0,-84.0,168.0,
21319.0,H6,4.1,Found,1997.0,-84.0,168.0,
21320.0,LL5,3.4,Found,1997.0,-84.0,168.0,
21321.0,LL6,18.4,Found,1997.0,-84.0,168.0,
21322.0,LL5,4.7,Found,1997.0,-84.0,168.0,
21323.0,LL5,2.8,Found,1997.0,-84.0,168.0,
21324.0,H6,98.1,Found,1997.0,-84.0,168.0,
21325.0,LL5,40.0,Found,1997.0,-84.0,168.0,
21326.0,LL5,99.9,Found,1997.0,-84.0,168.0,
21327.0,LL5,22.8,Found,1997.0,-84.0,168.0,
21328.0,LL5,47.5,Found,1997.0,-84.0,168.0,
21329.0,LL5,26.6,Found,1997.0,-84.0,168.0,
21330.0,H6,21.5,Found,1997.0,-84.0,168.0,
21331.0,LL5,13.0,Found,1997.0,-84.0,168.0,
21332.0,LL5,31.9,Found,1997.0,-84.0,168.0,
21333.0,H5,27.2,Found,1997.0,-84.0,168.0,
21334.0,LL5,5.7,Found,1997.0,-84.0,168.0,
21335.0,LL5,5.8,Found,1997.0,-84.0,168.0,
21336.0,H6,4.5,Found,1997.0,-84.0,168.0,
21337.0,L5,4.5,Found,1997.0,-84.0,168.0,
21338.0,LL5,0.7,Found,1997.0,-84.0,168.0,
21339.0,LL5,2.6,Found,1997.0,-84.0,168.0,
21340.0,LL6,3.9,Found,1997.0,-84.0,168.0,
21341.0,LL5,2.5,Found,1997.0,-84.0,168.0,
21342.0,LL5,14.3,Found,1997.0,-84.0,168.0,
21343.0,L5,14.5,Found,1997.0,-84.0,168.0,
21344.0,LL5,3.2,Found,1997.0,-84.0,168.0,
21345.0,LL5,2.9,Found,1997.0,-84.0,168.0,
21346.0,L6,1.8,Found,1997.0,-84.0,168.0,
21347.0,LL5,3.9,Found,1997.0,-84.0,168.0,
21348.0,LL5,18.3,Found,1997.0,-84.0,168.0,
21349.0,LL5,18.3,Found,1997.0,-84.0,168.0,
21350.0,LL5,2.1,Found,1997.0,-84.0,168.0,
21351.0,LL5,3.3,Found,1997.0,-84.0,168.0,
21352.0,LL5,2.2,Found,1997.0,-84.0,168.0,
21353.0,LL5,9.2,Found,1997.0,-84.0,168.0,
21354.0,LL5,15.3,Found,1997.0,-84.0,168.0,
21355.0,H6,10.4,Found,1997.0,-84.0,168.0,
21356.0,LL5,31.3,Found,1997.0,-84.0,168.0,
21357.0,LL5,31.4,Found,1997.0,-84.0,168.0,
21358.0,H6,37.4,Found,1997.0,-84.0,168.0,
21359.0,L5,15.7,Found,1997.0,-84.0,168.0,
21360.0,LL5,12.0,Found,1997.0,-84.0,168.0,
21361.0,LL5,5.1,Found,1997.0,-84.0,168.0,
21362.0,LL5,1.6,Found,1997.0,-84.0,168.0,
21363.0,LL5,4.8,Found,1997.0,-84.0,168.0,
21364.0,LL5,29.4,Found,1997.0,-84.0,168.0,
21365.0,L6,28.7,Found,1997.0,-84.0,168.0,
21366.0,LL5,49.3,Found,1997.0,-84.0,168.0,
21367.0,LL5,21.0,Found,1997.0,-84.0,168.0,
21368.0,LL5,15.1,Found,1997.0,-84.0,168.0,
21369.0,L6,11.5,Found,1997.0,-84.0,168.0,
21370.0,LL5,18.0,Found,1997.0,-84.0,168.0,
21371.0,L5,128.1,Found,1997.0,-84.0,168.0,
21372.0,LL5,22.9,Found,1997.0,-84.0,168.0,
21373.0,LL5,36.1,Found,1997.0,-84.0,168.0,
21374.0,LL5,15.9,Found,1997.0,-84.0,168.0,
21375.0,LL5,6.0,Found,1997.0,-84.0,168.0,
21376.0,LL5,2.3,Found,1997.0,-84.0,168.0,
21377.0,LL5,13.7,Found,1997.0,-84.0,168.0,
21378.0,H6,2.4,Found,1997.0,-84.0,168.0,
21379.0,LL5,5.7,Found,1997.0,-84.0,168.0,
21380.0,LL5,6.9,Found,1997.0,-84.0,168.0,
21381.0,LL5,8.3,Found,1997.0,-84.0,168.0,
21382.0,LL5,1.4,Found,1997.0,-84.0,168.0,
21383.0,LL5,14.8,Found,1997.0,-84.0,168.0,
21384.0,LL5,3.8,Found,1997.0,-84.0,168.0,
21385.0,LL5,3.8,Found,1997.0,-84.0,168.0,
21386.0,LL5,9.6,Found,1997.0,-84.0,168.0,
21387.0,LL5,6.7,Found,1997.0,-84.0,168.0,
21388.0,L5,1.8,Found,1997.0,-84.0,168.0,
21389.0,LL5,3.6,Found,1997.0,-84.0,168.0,
21390.0,LL5,2.1,Found,1997.0,-84.0,168.0,
21391.0,LL5,11.0,Found,1997.0,-84.0,168.0,
21392.0,LL5,18.9,Found,1997.0,-84.0,168.0,
21393.0,LL5,5.3,Found,1997.0,-84.0,168.0,
21394.0,L5,58.4,Found,1997.0,-84.0,168.0,
21395.0,LL5,43.6,Found,1997.0,-84.0,168.0,
21396.0,LL6,52.9,Found,1997.0,-84.0,168.0,
21397.0,LL5,21.0,Found,1997.0,-84.0,168.0,
21398.0,LL5,14.5,Found,1997.0,-84.0,168.0,
21434.0,H6,89.7,Found,1997.0,-84.0,168.0,
21399.0,LL5,51.1,Found,1997.0,-84.0,168.0,
21400.0,LL5,6.5,Found,1997.0,-84.0,168.0,
21401.0,L5,51.6,Found,1997.0,-84.0,168.0,
21402.0,H5,3.4,Found,1997.0,-84.0,168.0,
21403.0,LL5,5.0,Found,1997.0,-84.0,168.0,
21404.0,LL6,7.8,Found,1997.0,-84.0,168.0,
21405.0,LL5,2.7,Found,1997.0,-84.0,168.0,
21406.0,LL5,42.0,Found,1997.0,-84.0,168.0,
21407.0,LL5,1.7,Found,1997.0,-84.0,168.0,
21408.0,LL5,12.9,Found,1997.0,-84.0,168.0,
21409.0,LL5,8.800000000000002,Found,1997.0,-84.0,168.0,
21410.0,H5,8.5,Found,1997.0,-84.0,168.0,
21411.0,H5,3.5,Found,1997.0,-84.0,168.0,
21412.0,CM2,1.8,Found,1997.0,-84.0,168.0,
21413.0,LL5,34.8,Found,1997.0,-84.0,168.0,
21414.0,LL5,17.6,Found,1997.0,-84.0,168.0,
21415.0,LL5,72.7,Found,1997.0,-84.0,168.0,
21416.0,LL5,10.0,Found,1997.0,-84.0,168.0,
21417.0,L5,21.9,Found,1997.0,-84.0,168.0,
21418.0,LL5,5.2,Found,1997.0,-84.0,168.0,
21419.0,H5,2.4,Found,1997.0,-84.0,168.0,
21420.0,L5,4.7,Found,1997.0,-84.0,168.0,
21421.0,LL5,4.7,Found,1997.0,-84.0,168.0,
21422.0,LL5,1.8,Found,1997.0,-84.0,168.0,
21423.0,LL5,4.1,Found,1997.0,-84.0,168.0,
21424.0,H6,15.2,Found,1997.0,-84.0,168.0,
21425.0,LL5,81.3,Found,1997.0,-84.0,168.0,
21426.0,LL5,8.2,Found,1997.0,-84.0,168.0,
21427.0,L5,39.3,Found,1997.0,-84.0,168.0,
21428.0,LL5,35.4,Found,1997.0,-84.0,168.0,
21429.0,LL5,49.1,Found,1997.0,-84.0,168.0,
21430.0,LL5,68.6,Found,1997.0,-84.0,168.0,
21431.0,L6,43.4,Found,1997.0,-84.0,168.0,
21432.0,LL5,8.4,Found,1997.0,-84.0,168.0,
21433.0,LL5,20.5,Found,1997.0,-84.0,168.0,
21435.0,LL5,6.0,Found,1997.0,-84.0,168.0,
21436.0,LL5,8.9,Found,1997.0,-84.0,168.0,
21437.0,LL5,48.8,Found,1997.0,-84.0,168.0,
21438.0,H6,20.3,Found,1997.0,-84.0,168.0,
21439.0,LL5,16.2,Found,1997.0,-84.0,168.0,
21440.0,LL5,31.3,Found,1997.0,-84.0,168.0,
21441.0,LL5,34.7,Found,1997.0,-84.0,168.0,
21442.0,LL6,9.6,Found,1997.0,-84.0,168.0,
21443.0,L5,1.8,Found,1997.0,-84.0,168.0,
21444.0,CM2,67.3,Found,1997.0,-84.0,168.0,
21445.0,Diogenite,6.8,Found,1997.0,-84.0,168.0,
21446.0,LL5,21.2,Found,1997.0,-84.0,168.0,
21447.0,LL5,14.2,Found,1997.0,-84.0,168.0,
21448.0,LL6,9.1,Found,1997.0,-84.0,168.0,
21449.0,LL5,23.1,Found,1997.0,-84.0,168.0,
21450.0,LL5,9.6,Found,1997.0,-84.0,168.0,
21451.0,LL5,3.1,Found,1997.0,-84.0,168.0,
21452.0,LL5,3.0,Found,1997.0,-84.0,168.0,
21453.0,LL5,3.0,Found,1997.0,-84.0,168.0,
21454.0,Iron,22000.0,Found,1999.0,-84.0,168.0,
21455.0,H6,2749.6,Found,1999.0,-84.0,168.0,
21456.0,H5,3492.1,Found,1999.0,-84.0,168.0,
21457.0,H5,2369.4,Found,1999.0,-84.0,168.0,
21458.0,Eucrite-br,64.0,Found,1999.0,-84.0,168.0,
21459.0,Eucrite-br,133.1,Found,1999.0,-84.0,168.0,
21460.0,H5,2228.5,Found,1999.0,-84.0,168.0,
21461.0,H5,1814.3,Found,1999.0,-84.0,168.0,
21462.0,H5,1293.4,Found,1999.0,-84.0,168.0,
21463.0,H4,1451.9,Found,1999.0,-84.0,168.0,
21464.0,H4,2016.8,Found,1999.0,-84.0,168.0,
21465.0,H5,814.2,Found,1999.0,-84.0,168.0,
21466.0,H5,569.5,Found,1999.0,-84.0,168.0,
21467.0,H5,1460.4,Found,1999.0,-84.0,168.0,
21468.0,LL5,2166.4,Found,1999.0,-84.0,168.0,
21469.0,H5,4999.0,Found,1999.0,-84.0,168.0,
21470.0,H4,1000.2,Found,1999.0,-84.0,168.0,
21471.0,L5,350.5,Found,1999.0,-84.0,168.0,
21472.0,H5,355.4,Found,1999.0,-84.0,168.0,
21473.0,H5,402.9,Found,1999.0,-84.0,168.0,
21474.0,L6,548.9,Found,1999.0,-84.0,168.0,
21475.0,H5,1933.0,Found,1999.0,-84.0,168.0,
21476.0,H6,2074.0,Found,1999.0,-84.0,168.0,
21477.0,LL5,747.2,Found,1999.0,-84.0,168.0,
21478.0,H5,361.4,Found,1999.0,-84.0,168.0,
21479.0,H5,298.0,Found,1999.0,-84.0,168.0,
21480.0,L6,302.4,Found,1999.0,-84.0,168.0,
21481.0,L5,482.5,Found,1999.0,-84.0,168.0,
21482.0,L4,797.8,Found,1999.0,-84.0,168.0,
21483.0,H5,189.1,Found,1999.0,-84.0,168.0,
21484.0,L5,214.1,Found,1999.0,-84.0,168.0,
21485.0,Howardite,164.2,Found,1999.0,-84.0,168.0,
21486.0,L6,198.3,Found,1999.0,-84.0,168.0,
21487.0,LL5,57.8,Found,1999.0,-84.0,168.0,
21488.0,LL5,45.5,Found,1999.0,-84.0,168.0,
21489.0,L5,101.9,Found,1999.0,-84.0,168.0,
21490.0,CV3,52.7,Found,1999.0,-84.0,168.0,
21491.0,L5,244.1,Found,1999.0,-84.0,168.0,
21492.0,H5,244.1,Found,1999.0,-84.0,168.0,
21493.0,LL5,46.9,Found,1999.0,-84.0,168.0,
21494.0,LL5,46.9,Found,1999.0,-84.0,168.0,
21495.0,L6,44.8,Found,1999.0,-84.0,168.0,
21496.0,LL5,73.2,Found,1999.0,-84.0,168.0,
21497.0,LL5,73.2,Found,1999.0,-84.0,168.0,
21498.0,LL5,0.3,Found,1999.0,-84.0,168.0,
21499.0,LL5,0.5,Found,1999.0,-84.0,168.0,
21500.0,LL5,0.2,Found,1999.0,-84.0,168.0,
21501.0,LL5,2.4,Found,1999.0,-84.0,168.0,
21502.0,Diogenite,2.1,Found,1999.0,-84.0,168.0,
21503.0,L5,1.3,Found,1999.0,-84.0,168.0,
21504.0,L5,1.3,Found,1999.0,-84.0,168.0,
21505.0,L5,4.0,Found,1999.0,-84.0,168.0,
21506.0,L5,6.3,Found,1999.0,-84.0,168.0,
21507.0,H5,9.3,Found,1999.0,-84.0,168.0,
21508.0,H6,23.0,Found,1999.0,-84.0,168.0,
21509.0,L5,24.1,Found,1999.0,-84.0,168.0,
21510.0,Howardite,48.0,Found,1999.0,-84.0,168.0,
21511.0,E-an,22.1,Found,1999.0,-84.0,168.0,
21512.0,LL5,2.6,Found,1999.0,-84.0,168.0,
21513.0,LL5,2.6,Found,1999.0,-84.0,168.0,
21514.0,LL5,0.7,Found,1999.0,-84.0,168.0,
21515.0,LL5,0.1,Found,1999.0,-84.0,168.0,
21516.0,L5,0.1,Found,1999.0,-84.0,168.0,
21517.0,LL5,20.0,Found,1999.0,-84.0,168.0,
21518.0,LL5,21.4,Found,1999.0,-84.0,168.0,
21519.0,LL5,3.6,Found,1999.0,-84.0,168.0,
21520.0,LL5,5.6,Found,1999.0,-84.0,168.0,
21521.0,H6,2.2,Found,1999.0,-84.0,168.0,
21522.0,LL5,2.2,Found,1999.0,-84.0,168.0,
21523.0,L5,1.4,Found,1999.0,-84.0,168.0,
21524.0,LL5,1.4,Found,1999.0,-84.0,168.0,
21525.0,LL5,0.7,Found,1999.0,-84.0,168.0,
21526.0,H6,2.2,Found,1999.0,-84.0,168.0,
21527.0,LL5,2.2,Found,1999.0,-84.0,168.0,
21528.0,LL5,0.9,Found,1999.0,-84.0,168.0,
21529.0,L5,0.5,Found,1999.0,-84.0,168.0,
21530.0,LL5,1.5,Found,1999.0,-84.0,168.0,
21531.0,L5,11.3,Found,1999.0,-84.0,168.0,
21532.0,H6,211.9,Found,1999.0,-84.0,168.0,
21533.0,LL5,198.0,Found,1999.0,-84.0,168.0,
21534.0,H6,110.3,Found,1999.0,-84.0,168.0,
21535.0,LL5,118.2,Found,1999.0,-84.0,168.0,
21536.0,LL5,113.8,Found,1999.0,-84.0,168.0,
21537.0,H6,173.5,Found,1999.0,-84.0,168.0,
21538.0,H6,200.4,Found,1999.0,-84.0,168.0,
21539.0,H6,93.4,Found,1999.0,-84.0,168.0,
21540.0,L5,134.1,Found,1999.0,-84.0,168.0,
21541.0,L4,584.6,Found,1999.0,-84.0,168.0,
21542.0,L5,235.9,Found,1999.0,-84.0,168.0,
21543.0,LL5,356.8,Found,1999.0,-84.0,168.0,
21544.0,L5,230.0,Found,1999.0,-84.0,168.0,
21545.0,LL5,336.1,Found,1999.0,-84.0,168.0,
21546.0,H5,329.3,Found,1999.0,-84.0,168.0,
21547.0,L5,525.9,Found,1999.0,-84.0,168.0,
21548.0,H6,1029.2,Found,1999.0,-84.0,168.0,
21549.0,LL6,463.0,Found,1999.0,-84.0,168.0,
21550.0,H4,755.5,Found,1999.0,-84.0,168.0,
21551.0,H5,173.6,Found,1999.0,-84.0,168.0,
21552.0,H6,1.2,Found,1999.0,-84.0,168.0,
21553.0,LL5,13.8,Found,1999.0,-84.0,168.0,
21554.0,LL5,4.5,Found,1999.0,-84.0,168.0,
21555.0,LL5,9.3,Found,1999.0,-84.0,168.0,
21556.0,LL5,1.7,Found,1999.0,-84.0,168.0,
21557.0,LL5,1.4,Found,1999.0,-84.0,168.0,
21558.0,L5,10.2,Found,1999.0,-84.0,168.0,
21559.0,LL5,10.2,Found,1999.0,-84.0,168.0,
21560.0,LL5,0.9,Found,1999.0,-84.0,168.0,
21561.0,LL5,1.9,Found,1999.0,-84.0,168.0,
21562.0,LL5,7.5,Found,1999.0,-84.0,168.0,
21563.0,LL5,1.85,Found,1999.0,-84.0,168.0,
21564.0,LL5,23.2,Found,1999.0,-84.0,168.0,
21565.0,CM2,23.2,Found,1999.0,-84.0,168.0,
21566.0,LL5,29.9,Found,1999.0,-84.0,168.0,
21567.0,LL5,1.25,Found,1999.0,-84.0,168.0,
21568.0,LL5,30.8,Found,1999.0,-84.0,168.0,
21569.0,LL5,21.3,Found,1999.0,-84.0,168.0,
21570.0,L5,93.9,Found,1999.0,-84.0,168.0,
21571.0,H5,56.9,Found,1999.0,-84.0,168.0,
21572.0,LL5,7.8,Found,1999.0,-84.0,168.0,
21573.0,L5,22.6,Found,1999.0,-84.0,168.0,
21574.0,E-an,19.9,Found,1999.0,-84.0,168.0,
21575.0,LL5,5.4,Found,1999.0,-84.0,168.0,
21576.0,L4,23.0,Found,1999.0,-84.0,168.0,
21577.0,L5,54.6,Found,1999.0,-84.0,168.0,
21578.0,LL5,14.7,Found,1999.0,-84.0,168.0,
21579.0,LL5,8.4,Found,1999.0,-84.0,168.0,
21580.0,L5,20.5,Found,1999.0,-84.0,168.0,
21581.0,LL5,20.5,Found,1999.0,-84.0,168.0,
21582.0,LL5,13.9,Found,1999.0,-84.0,168.0,
21583.0,LL5,4.7,Found,1999.0,-84.0,168.0,
21584.0,LL5,1.45,Found,1999.0,-84.0,168.0,
21585.0,LL5,5.0,Found,1999.0,-84.0,168.0,
21586.0,L-metal,0.387,Found,1999.0,-84.0,168.0,
21587.0,LL5,2.7,Found,1999.0,-84.0,168.0,
21588.0,LL5,3.5,Found,1999.0,-84.0,168.0,
21589.0,LL5,5.9,Found,1999.0,-84.0,168.0,
21590.0,LL5,5.9,Found,1999.0,-84.0,168.0,
21591.0,LL5,4.2,Found,1999.0,-84.0,168.0,
21592.0,LL5,4.2,Found,1999.0,-84.0,168.0,
21593.0,LL5,3.1,Found,1999.0,-84.0,168.0,
21594.0,LL5,3.1,Found,1999.0,-84.0,168.0,
21595.0,LL5,1.57,Found,1999.0,-84.0,168.0,
21596.0,LL5,20.0,Found,1999.0,-84.0,168.0,
21597.0,L5,2.0,Found,1999.0,-84.0,168.0,
21598.0,LL5,7.5,Found,1999.0,-84.0,168.0,
21599.0,LL5,5.5,Found,1999.0,-84.0,168.0,
21600.0,H6,21.8,Found,1999.0,-84.0,168.0,
21601.0,LL5,1.3,Found,1999.0,-84.0,168.0,
21602.0,LL5,0.44,Found,1999.0,-84.0,168.0,
21603.0,LL5,2.8,Found,1999.0,-84.0,168.0,
21604.0,LL5,15.7,Found,1999.0,-84.0,168.0,
21605.0,LL5,6.0,Found,1999.0,-84.0,168.0,
21606.0,LL5,3.4,Found,1999.0,-84.0,168.0,
21607.0,LL5,2.2,Found,1999.0,-84.0,168.0,
21608.0,LL5,3.0,Found,1999.0,-84.0,168.0,
21609.0,E-an,10.7,Found,1999.0,-84.0,168.0,
21610.0,E-an,31.0,Found,1999.0,-84.0,168.0,
21611.0,L5,2.4,Found,1999.0,-84.0,168.0,
21612.0,LL5,16.4,Found,1999.0,-84.0,168.0,
21613.0,L5,3.8,Found,1999.0,-84.0,168.0,
21614.0,H5,3.8,Found,1999.0,-84.0,168.0,
21615.0,LL5,4.4,Found,1999.0,-84.0,168.0,
21616.0,LL5,4.4,Found,1999.0,-84.0,168.0,
21617.0,LL5,25.9,Found,1999.0,-84.0,168.0,
21618.0,LL5,20.0,Found,1999.0,-84.0,168.0,
21619.0,LL5,1.94,Found,1999.0,-84.0,168.0,
21620.0,LL5,6.1,Found,1999.0,-84.0,168.0,
21621.0,LL5,2.5,Found,1999.0,-84.0,168.0,
21622.0,LL5,23.6,Found,1999.0,-84.0,168.0,
21623.0,LL5,19.3,Found,1999.0,-84.0,168.0,
21624.0,LL5,24.7,Found,1999.0,-84.0,168.0,
21625.0,L5,39.3,Found,1999.0,-84.0,168.0,
21626.0,L5,63.3,Found,1999.0,-84.0,168.0,
21627.0,LL5,27.4,Found,1999.0,-84.0,168.0,
21628.0,CR2,43.6,Found,1999.0,-84.0,168.0,
21629.0,LL5,19.4,Found,1999.0,-84.0,168.0,
21630.0,L5,41.0,Found,1999.0,-84.0,168.0,
21631.0,LL5,6.0,Found,1999.0,-84.0,168.0,
21632.0,LL5,1.69,Found,1999.0,-84.0,168.0,
21633.0,LL5,10.7,Found,1999.0,-84.0,168.0,
21634.0,LL5,10.2,Found,1999.0,-84.0,168.0,
21635.0,LL5,5.1,Found,1999.0,-84.0,168.0,
21636.0,LL5,0.52,Found,1999.0,-84.0,168.0,
21637.0,L5,3.7,Found,1999.0,-84.0,168.0,
21638.0,LL6,1.97,Found,1999.0,-84.0,168.0,
21639.0,LL5,1.97,Found,1999.0,-84.0,168.0,
21640.0,LL5,1.68,Found,1999.0,-84.0,168.0,
21641.0,L5,123.3,Found,1999.0,-84.0,168.0,
21642.0,L6,100.0,Found,1999.0,-84.0,168.0,
21643.0,H5,139.3,Found,1999.0,-84.0,168.0,
21644.0,H5,181.6,Found,1999.0,-84.0,168.0,
21645.0,L5,205.8,Found,1999.0,-84.0,168.0,
21646.0,H6,234.7,Found,1999.0,-84.0,168.0,
21647.0,LL5,77.59999999999998,Found,1999.0,-84.0,168.0,
21648.0,H6,24.8,Found,1999.0,-84.0,168.0,
21649.0,H5,36.9,Found,1999.0,-84.0,168.0,
21650.0,LL5,30.2,Found,1999.0,-84.0,168.0,
21651.0,LL5,1.1,Found,1999.0,-84.0,168.0,
21652.0,LL5,1.1,Found,1999.0,-84.0,168.0,
21653.0,L5,1.89,Found,1999.0,-84.0,168.0,
21654.0,H5,2.0,Found,1999.0,-84.0,168.0,
21655.0,LL5,26.7,Found,1999.0,-84.0,168.0,
21656.0,LL5,1.15,Found,1999.0,-84.0,168.0,
21657.0,LL5,1.69,Found,1999.0,-84.0,168.0,
21658.0,LL5,1.69,Found,1999.0,-84.0,168.0,
21659.0,LL5,3.8,Found,1999.0,-84.0,168.0,
21660.0,LL5,1.22,Found,1999.0,-84.0,168.0,
21661.0,LL5,8.6,Found,1999.0,-84.0,168.0,
21662.0,LL5,8.6,Found,1999.0,-84.0,168.0,
21663.0,LL5,8.7,Found,1999.0,-84.0,168.0,
21664.0,LL5,1.16,Found,1999.0,-84.0,168.0,
21665.0,LL5,1.18,Found,1999.0,-84.0,168.0,
21666.0,LL5,1.18,Found,1999.0,-84.0,168.0,
21667.0,LL5,1.93,Found,1999.0,-84.0,168.0,
21668.0,LL5,3.4,Found,1999.0,-84.0,168.0,
21669.0,LL5,3.4,Found,1999.0,-84.0,168.0,
21670.0,LL5,0.26,Found,1999.0,-84.0,168.0,
21671.0,LL5,16.1,Found,1999.0,-84.0,168.0,
21672.0,LL5,8.9,Found,1999.0,-84.0,168.0,
21673.0,LL5,9.6,Found,1999.0,-84.0,168.0,
21674.0,LL5,9.6,Found,1999.0,-84.0,168.0,
21675.0,LL5,2.2,Found,1999.0,-84.0,168.0,
21676.0,LL5,2.2,Found,1999.0,-84.0,168.0,
21677.0,LL5,0.34,Found,1999.0,-84.0,168.0,
21678.0,LL5,0.62,Found,1999.0,-84.0,168.0,
21679.0,LL5,0.48,Found,1999.0,-84.0,168.0,
21680.0,LL5,0.48,Found,1999.0,-84.0,168.0,
21681.0,H6,8.1,Found,1999.0,-84.0,168.0,
21682.0,Diogenite,1.5,Found,1999.0,-84.0,168.0,
21683.0,LL5,1.5,Found,1999.0,-84.0,168.0,
21684.0,LL5,1.5,Found,1999.0,-84.0,168.0,
21685.0,LL5,2.4,Found,1999.0,-84.0,168.0,
21686.0,H5,6.1,Found,1999.0,-84.0,168.0,
21687.0,H5,6.1,Found,1999.0,-84.0,168.0,
21688.0,LL6,2.3,Found,1999.0,-84.0,168.0,
21689.0,LL5,2.4,Found,1999.0,-84.0,168.0,
21690.0,L5,18.4,Found,1999.0,-84.0,168.0,
21691.0,LL5,13.0,Found,1999.0,-84.0,168.0,
21692.0,LL5,3.2,Found,1999.0,-84.0,168.0,
21693.0,LL5,1.54,Found,1999.0,-84.0,168.0,
21694.0,LL5,6.8,Found,1999.0,-84.0,168.0,
21695.0,LL5,21.2,Found,1999.0,-84.0,168.0,
21696.0,LL5,32.6,Found,1999.0,-84.0,168.0,
21697.0,H6,36.0,Found,1999.0,-84.0,168.0,
21698.0,H6,42.0,Found,1999.0,-84.0,168.0,
21699.0,LL5,14.4,Found,1999.0,-84.0,168.0,
21700.0,LL5,1.77,Found,1999.0,-84.0,168.0,
21701.0,LL5,6.2,Found,1999.0,-84.0,168.0,
21702.0,LL5,17.5,Found,1999.0,-84.0,168.0,
21703.0,LL5,17.5,Found,1999.0,-84.0,168.0,
21704.0,LL5,0.35,Found,1999.0,-84.0,168.0,
21705.0,H5,0.28,Found,1999.0,-84.0,168.0,
21706.0,LL5,0.33,Found,1999.0,-84.0,168.0,
21707.0,LL5,1.04,Found,1999.0,-84.0,168.0,
21708.0,LL5,4.1,Found,1999.0,-84.0,168.0,
21709.0,LL5,1.56,Found,1999.0,-84.0,168.0,
21710.0,LL6,1.19,Found,1999.0,-84.0,168.0,
21711.0,LL5,4.6,Found,1999.0,-84.0,168.0,
21781.0,L4,7.0,Found,1999.0,-84.0,168.0,
21712.0,LL5,2.8,Found,1999.0,-84.0,168.0,
21713.0,LL5,4.1,Found,1999.0,-84.0,168.0,
21714.0,LL5,3.8,Found,1999.0,-84.0,168.0,
21715.0,L5,10.9,Found,1999.0,-84.0,168.0,
21716.0,LL5,7.0,Found,1999.0,-84.0,168.0,
21717.0,LL5,0.74,Found,1999.0,-84.0,168.0,
21718.0,LL5,4.6,Found,1999.0,-84.0,168.0,
21719.0,LL5,1.44,Found,1999.0,-84.0,168.0,
21720.0,LL5,1.64,Found,1999.0,-84.0,168.0,
21721.0,LL5,1.52,Found,1999.0,-84.0,168.0,
21722.0,LL5,1.79,Found,1999.0,-84.0,168.0,
21723.0,LL5,2.7,Found,1999.0,-84.0,168.0,
21724.0,LL5,5.6,Found,1999.0,-84.0,168.0,
21725.0,LL5,1.69,Found,1999.0,-84.0,168.0,
21726.0,LL5,9.8,Found,1999.0,-84.0,168.0,
21727.0,LL5,6.4,Found,1999.0,-84.0,168.0,
21728.0,LL5,1.85,Found,1999.0,-84.0,168.0,
21729.0,LL5,7.9,Found,1999.0,-84.0,168.0,
21730.0,LL5,7.1,Found,1999.0,-84.0,168.0,
